lat,lon,tz,date,units,cloud_cover,humidity,precipitation,temperature,pressure,wind
29.18483,71.49811,+05:00,2023-11-15,standard,{'afternoon': 7.0},{'afternoon': 18.0},{'total': 0.0},"{'min': 291.43, 'max': 303.1, 'afternoon': 301.47, 'night': 294.23, 'evening': 297.9, 'morning': 291.43}",{'afternoon': 1017.0},"{'max': {'speed': 2.96, 'direction': 21.0}}"
29.18483,71.49811,+05:00,2023-11-16,standard,{'afternoon': 0.0},{'afternoon': 15.0},{'total': 0.0},"{'min': 291.59, 'max': 303.18, 'afternoon': 301.59, 'night': 293.85, 'evening': 297.87, 'morning': 291.64}",{'afternoon': 1018.0},"{'max': {'speed': 2.74, 'direction': 37.0}}"
29.18483,71.49811,+05:00,2023-11-17,standard,{'afternoon': 93.0},{'afternoon': 16.0},{'total': 0.0},"{'min': 290.91, 'max': 301.96, 'afternoon': 300.53, 'night': 292.82, 'evening': 296.51, 'morning': 290.95}",{'afternoon': 1019.0},"{'max': {'speed': 2.96, 'direction': 31.0}}"
29.18483,71.49811,+05:00,2023-11-18,standard,{'afternoon': 3.0},{'afternoon': 22.0},{'total': 0.0},"{'min': 290.39, 'max': 301.4, 'afternoon': 300.33, 'night': 292.17, 'evening': 297.38, 'morning': 290.39}",{'afternoon': 1016.0},"{'max': {'speed': 2.89, 'direction': 119.0}}"
29.18483,71.49811,+05:00,2023-11-19,standard,{'afternoon': 0.0},{'afternoon': 25.0},{'total': 0.0},"{'min': 291.03, 'max': 301.65, 'afternoon': 300.5, 'night': 293.07, 'evening': 297.39, 'morning': 291.03}",{'afternoon': 1016.0},"{'max': {'speed': 3.29, 'direction': 117.0}}"
29.18483,71.49811,+05:00,2023-11-20,standard,{'afternoon': 0.0},{'afternoon': 20.0},{'total': 0.0},"{'min': 291.13, 'max': 302.26, 'afternoon': 300.68, 'night': 293.5, 'evening': 297.63, 'morning': 291.13}",{'afternoon': 1018.0},"{'max': {'speed': 2.91, 'direction': 22.0}}"
29.18483,71.49811,+05:00,2023-11-21,standard,{'afternoon': 77.0},{'afternoon': 17.0},{'total': 0.0},"{'min': 291.37, 'max': 301.92, 'afternoon': 300.43, 'night': 292.9, 'evening': 296.42, 'morning': 291.37}",{'afternoon': 1018.0},"{'max': {'speed': 2.52, 'direction': 49.0}}"
29.18483,71.49811,+05:00,2023-11-22,standard,{'afternoon': 0.0},{'afternoon': 19.0},{'total': 0.0},"{'min': 291.56, 'max': 304.05, 'afternoon': 302.29, 'night': 293.05, 'evening': 298.4, 'morning': 291.76}",{'afternoon': 1013.0},"{'max': {'speed': 5.08, 'direction': 217.0}}"
29.18483,71.49811,+05:00,2023-11-23,standard,{'afternoon': 0.0},{'afternoon': 15.0},{'total': 0.0},"{'min': 292.55, 'max': 304.21, 'afternoon': 302.79, 'night': 294.64, 'evening': 299.06, 'morning': 292.67}",{'afternoon': 1011.0},"{'max': {'speed': 4.83, 'direction': 208.0}}"
29.18483,71.49811,+05:00,2023-11-24,standard,{'afternoon': 100.0},{'afternoon': 17.0},{'total': 0.0},"{'min': 290.88, 'max': 302.25, 'afternoon': 301.02, 'night': 293.87, 'evening': 297.36, 'morning': 291.04}",{'afternoon': 1016.0},"{'max': {'speed': 4.31, 'direction': 47.0}}"
29.18483,71.49811,+05:00,2023-11-25,standard,{'afternoon': 100.0},{'afternoon': 20.0},{'total': 0.0},"{'min': 292.08, 'max': 301.12, 'afternoon': 300.28, 'night': 293.93, 'evening': 297.86, 'morning': 292.32}",{'afternoon': 1016.0},"{'max': {'speed': 3.26, 'direction': 101.0}}"
29.18483,71.49811,+05:00,2023-11-26,standard,{'afternoon': 83.0},{'afternoon': 16.0},{'total': 0.0},"{'min': 292.35, 'max': 300.63, 'afternoon': 300.19, 'night': 295.02, 'evening': 296.27, 'morning': 292.61}",{'afternoon': 1017.0},"{'max': {'speed': 3.94, 'direction': 84.0}}"
29.18483,71.49811,+05:00,2023-11-27,standard,{'afternoon': 100.0},{'afternoon': 47.0},{'total': 0.86},"{'min': 291.43, 'max': 299.14, 'afternoon': 295.58, 'night': 292.82, 'evening': 294.67, 'morning': 291.55}",{'afternoon': 1017.0},"{'max': {'speed': 6.32, 'direction': 95.0}}"
29.18483,71.49811,+05:00,2023-11-28,standard,{'afternoon': 6.0},{'afternoon': 19.0},{'total': 0.0},"{'min': 288.9, 'max': 300.05, 'afternoon': 299.48, 'night': 291.82, 'evening': 295.85, 'morning': 289.19}",{'afternoon': 1015.0},"{'max': {'speed': 7.96, 'direction': 42.0}}"
29.18483,71.49811,+05:00,2023-11-29,standard,{'afternoon': 5.0},{'afternoon': 31.0},{'total': 0.0},"{'min': 290.35, 'max': 300.55, 'afternoon': 299.08, 'night': 292.62, 'evening': 296.82, 'morning': 290.61}",{'afternoon': 1015.0},"{'max': {'speed': 3.09, 'direction': 108.0}}"
29.18483,71.49811,+05:00,2023-11-30,standard,{'afternoon': 0.0},{'afternoon': 33.0},{'total': 0.0},"{'min': 290.76, 'max': 300.43, 'afternoon': 299.01, 'night': 293.12, 'evening': 296.92, 'morning': 290.76}",{'afternoon': 1016.0},"{'max': {'speed': 3.21, 'direction': 84.0}}"
29.18483,71.49811,+05:00,2023-12-01,standard,{'afternoon': 0.0},{'afternoon': 29.0},{'total': 0.0},"{'min': 290.8, 'max': 300.19, 'afternoon': 298.84, 'night': 293.33, 'evening': 296.15, 'morning': 291.14}",{'afternoon': 1018.0},"{'max': {'speed': 3.91, 'direction': 32.0}}"
29.18483,71.49811,+05:00,2023-12-02,standard,{'afternoon': 0.0},{'afternoon': 31.0},{'total': 0.0},"{'min': 289.96, 'max': 299.79, 'afternoon': 298.32, 'night': 292.33, 'evening': 295.81, 'morning': 290.26}",{'afternoon': 1018.0},"{'max': {'speed': 3.24, 'direction': 41.0}}"
29.18483,71.49811,+05:00,2023-12-03,standard,{'afternoon': 0.0},{'afternoon': 25.0},{'total': 0.0},"{'min': 289.41, 'max': 299.62, 'afternoon': 298.43, 'night': 292.25, 'evening': 295.32, 'morning': 289.6}",{'afternoon': 1018.0},"{'max': {'speed': 3.12, 'direction': 57.0}}"
29.18483,71.49811,+05:00,2023-12-04,standard,{'afternoon': 0.0},{'afternoon': 22.0},{'total': 0.0},"{'min': 289.22, 'max': 300.37, 'afternoon': 298.69, 'night': 291.69, 'evening': 295.82, 'morning': 289.56}",{'afternoon': 1018.0},"{'max': {'speed': 3.77, 'direction': 8.0}}"
29.18483,71.49811,+05:00,2023-12-05,standard,{'afternoon': 0.0},{'afternoon': 19.0},{'total': 0.0},"{'min': 289.24, 'max': 300.17, 'afternoon': 298.81, 'night': 291.51, 'evening': 295.23, 'morning': 289.49}",{'afternoon': 1017.0},"{'max': {'speed': 3.09, 'direction': 73.0}}"
29.18483,71.49811,+05:00,2023-12-06,standard,{'afternoon': 0.0},{'afternoon': 22.0},{'total': 0.0},"{'min': 288.65, 'max': 299.59, 'afternoon': 298.35, 'night': 290.9, 'evening': 294.75, 'morning': 289.08}",{'afternoon': 1017.0},"{'max': {'speed': 2.04, 'direction': 51.0}}"
29.18483,71.49811,+05:00,2023-12-07,standard,{'afternoon': 0.0},{'afternoon': 18.0},{'total': 0.0},"{'min': 288.72, 'max': 299.39, 'afternoon': 297.98, 'night': 289.81, 'evening': 293.46, 'morning': 289.21}",{'afternoon': 1017.0},"{'max': {'speed': 2.63, 'direction': 72.0}}"
29.18483,71.49811,+05:00,2023-12-08,standard,{'afternoon': 0.0},{'afternoon': 15.0},{'total': 0.0},"{'min': 288.59, 'max': 300.09, 'afternoon': 298.77, 'night': 290.97, 'evening': 294.75, 'morning': 288.87}",{'afternoon': 1015.0},"{'max': {'speed': 4.75, 'direction': 212.0}}"
29.18483,71.49811,+05:00,2023-12-09,standard,{'afternoon': 0.0},{'afternoon': 15.0},{'total': 0.0},"{'min': 287.44, 'max': 299.47, 'afternoon': 297.35, 'night': 290.85, 'evening': 294.06, 'morning': 288.07}",{'afternoon': 1017.0},"{'max': {'speed': 3.2, 'direction': 4.0}}"
29.18483,71.49811,+05:00,2023-12-10,standard,{'afternoon': 0.0},{'afternoon': 17.0},{'total': 0.0},"{'min': 287.65, 'max': 299.3, 'afternoon': 297.45, 'night': 290.44, 'evening': 294.04, 'morning': 287.88}",{'afternoon': 1015.0},"{'max': {'speed': 2.9, 'direction': 12.0}}"
29.18483,71.49811,+05:00,2023-12-11,standard,{'afternoon': 0.0},{'afternoon': 13.0},{'total': 0.0},"{'min': 288.91, 'max': 300.51, 'afternoon': 298.7, 'night': 291.26, 'evening': 294.44, 'morning': 289.05}",{'afternoon': 1014.0},"{'max': {'speed': 3.69, 'direction': 209.0}}"
29.18483,71.49811,+05:00,2023-12-12,standard,{'afternoon': 5.0},{'afternoon': 14.0},{'total': 0.0},"{'min': 287.64, 'max': 299.1, 'afternoon': 297.73, 'night': 290.06, 'evening': 293.58, 'morning': 287.95}",{'afternoon': 1013.0},"{'max': {'speed': 5.0, 'direction': 7.0}}"
29.18483,71.49811,+05:00,2023-12-13,standard,{'afternoon': 82.0},{'afternoon': 20.0},{'total': 0.0},"{'min': 286.93, 'max': 298.07, 'afternoon': 296.4, 'night': 289.24, 'evening': 293.76, 'morning': 287.2}",{'afternoon': 1016.0},"{'max': {'speed': 3.71, 'direction': 22.0}}"
29.18483,71.49811,+05:00,2023-12-14,standard,{'afternoon': 100.0},{'afternoon': 20.0},{'total': 0.0},"{'min': 287.85, 'max': 297.79, 'afternoon': 296.07, 'night': 290.92, 'evening': 293.3, 'morning': 288.27}",{'afternoon': 1017.0},"{'max': {'speed': 3.13, 'direction': 33.0}}"
29.18483,71.49811,+05:00,2023-12-15,standard,{'afternoon': 100.0},{'afternoon': 20.0},{'total': 0.0},"{'min': 287.62, 'max': 297.56, 'afternoon': 296.11, 'night': 290.3, 'evening': 292.74, 'morning': 287.83}",{'afternoon': 1018.0},"{'max': {'speed': 2.69, 'direction': 48.0}}"
29.18483,71.49811,+05:00,2023-12-16,standard,{'afternoon': 5.0},{'afternoon': 20.0},{'total': 0.0},"{'min': 287.4, 'max': 298.03, 'afternoon': 296.4, 'night': 289.78, 'evening': 292.89, 'morning': 287.8}",{'afternoon': 1017.0},"{'max': {'speed': 2.61, 'direction': 177.0}}"
29.18483,71.49811,+05:00,2023-12-17,standard,{'afternoon': 0.0},{'afternoon': 21.0},{'total': 0.0},"{'min': 287.71, 'max': 297.8, 'afternoon': 296.24, 'night': 291.1, 'evening': 293.26, 'morning': 288.09}",{'afternoon': 1019.0},"{'max': {'speed': 4.1, 'direction': 22.0}}"
29.18483,71.49811,+05:00,2023-12-18,standard,{'afternoon': 0.0},{'afternoon': 22.0},{'total': 0.0},"{'min': 286.35, 'max': 296.74, 'afternoon': 295.41, 'night': 288.75, 'evening': 292.11, 'morning': 286.71}",{'afternoon': 1022.0},"{'max': {'speed': 3.44, 'direction': 36.0}}"
29.18483,71.49811,+05:00,2023-12-19,standard,{'afternoon': 0.0},{'afternoon': 20.0},{'total': 0.0},"{'min': 285.27, 'max': 297.55, 'afternoon': 296.02, 'night': 288.65, 'evening': 293.04, 'morning': 286.52}",{'afternoon': 1021.0},"{'max': {'speed': 2.53, 'direction': 210.0}}"
29.18483,71.49811,+05:00,2023-12-20,standard,{'afternoon': 0.0},{'afternoon': 16.0},{'total': 0.0},"{'min': 286.72, 'max': 298.91, 'afternoon': 296.81, 'night': 289.79, 'evening': 292.86, 'morning': 287.21}",{'afternoon': 1020.0},"{'max': {'speed': 3.04, 'direction': 232.0}}"
29.18483,71.49811,+05:00,2023-12-21,standard,{'afternoon': 8.0},{'afternoon': 12.0},{'total': 0.0},"{'min': 286.7, 'max': 299.12, 'afternoon': 297.66, 'night': 289.98, 'evening': 293.89, 'morning': 287.46}",{'afternoon': 1018.0},"{'max': {'speed': 3.32, 'direction': 210.0}}"
29.18483,71.49811,+05:00,2023-12-22,standard,{'afternoon': 100.0},{'afternoon': 11.0},{'total': 0.0},"{'min': 288.31, 'max': 299.52, 'afternoon': 297.57, 'night': 290.46, 'evening': 294.04, 'morning': 288.94}",{'afternoon': 1017.0},"{'max': {'speed': 3.79, 'direction': 105.0}}"
29.18483,71.49811,+05:00,2023-12-23,standard,{'afternoon': 0.0},{'afternoon': 12.0},{'total': 0.0},"{'min': 288.65, 'max': 299.93, 'afternoon': 298.09, 'night': 291.31, 'evening': 294.26, 'morning': 289.07}",{'afternoon': 1019.0},"{'max': {'speed': 5.33, 'direction': 36.0}}"
29.18483,71.49811,+05:00,2023-12-24,standard,{'afternoon': 72.0},{'afternoon': 11.0},{'total': 0.0},"{'min': 288.19, 'max': 299.67, 'afternoon': 297.69, 'night': 290.57, 'evening': 294.6, 'morning': 288.24}",{'afternoon': 1022.0},"{'max': {'speed': 3.86, 'direction': 50.0}}"
29.18483,71.49811,+05:00,2023-12-25,standard,{'afternoon': 3.0},{'afternoon': 18.0},{'total': 0.0},"{'min': 288.79, 'max': 300.04, 'afternoon': 298.21, 'night': 290.97, 'evening': 294.72, 'morning': 288.96}",{'afternoon': 1019.0},"{'max': {'speed': 2.66, 'direction': 37.0}}"
29.18483,71.49811,+05:00,2023-12-26,standard,{'afternoon': 100.0},{'afternoon': 22.0},{'total': 0.0},"{'min': 289.55, 'max': 299.35, 'afternoon': 297.94, 'night': 291.86, 'evening': 294.64, 'morning': 289.59}",{'afternoon': 1018.0},"{'max': {'speed': 2.13, 'direction': 155.0}}"
29.18483,71.49811,+05:00,2023-12-27,standard,{'afternoon': 79.0},{'afternoon': 20.0},{'total': 0.0},"{'min': 288.73, 'max': 300.02, 'afternoon': 298.08, 'night': 290.32, 'evening': 294.54, 'morning': 289.07}",{'afternoon': 1021.0},"{'max': {'speed': 2.94, 'direction': 49.0}}"
29.18483,71.49811,+05:00,2023-12-28,standard,{'afternoon': 0.0},{'afternoon': 21.0},{'total': 0.0},"{'min': 287.19, 'max': 299.3, 'afternoon': 297.43, 'night': 289.78, 'evening': 294.38, 'morning': 287.36}",{'afternoon': 1018.0},"{'max': {'speed': 3.21, 'direction': 142.0}}"
29.18483,71.49811,+05:00,2023-12-29,standard,{'afternoon': 10.0},{'afternoon': 20.0},{'total': 0.0},"{'min': 287.59, 'max': 298.17, 'afternoon': 296.48, 'night': 290.5, 'evening': 293.45, 'morning': 287.96}",{'afternoon': 1019.0},"{'max': {'speed': 3.39, 'direction': 87.0}}"
29.18483,71.49811,+05:00,2023-12-30,standard,{'afternoon': 0.0},{'afternoon': 21.0},{'total': 0.0},"{'min': 286.64, 'max': 296.96, 'afternoon': 294.66, 'night': 289.47, 'evening': 292.44, 'morning': 286.9}",{'afternoon': 1019.0},"{'max': {'speed': 2.99, 'direction': 69.0}}"
29.18483,71.49811,+05:00,2023-12-31,standard,{'afternoon': 0.0},{'afternoon': 22.0},{'total': 0.0},"{'min': 286.2, 'max': 297.18, 'afternoon': 294.88, 'night': 288.46, 'evening': 292.3, 'morning': 286.4}",{'afternoon': 1019.0},"{'max': {'speed': 2.86, 'direction': 79.0}}"
29.18483,71.49811,+05:00,2024-01-01,standard,{'afternoon': 0.0},{'afternoon': 21.0},{'total': 0.0},"{'min': 285.32, 'max': 296.53, 'afternoon': 294.4, 'night': 287.81, 'evening': 291.47, 'morning': 285.77}",{'afternoon': 1018.0},"{'max': {'speed': 2.89, 'direction': 77.0}}"
29.18483,71.49811,+05:00,2024-01-02,standard,{'afternoon': 6.0},{'afternoon': 17.0},{'total': 0.0},"{'min': 285.78, 'max': 296.8, 'afternoon': 295.26, 'night': 287.15, 'evening': 291.05, 'morning': 286.01}",{'afternoon': 1017.0},"{'max': {'speed': 3.36, 'direction': 122.0}}"
29.18483,71.49811,+05:00,2024-01-03,standard,{'afternoon': 0.0},{'afternoon': 17.0},{'total': 0.0},"{'min': 284.47, 'max': 295.38, 'afternoon': 293.08, 'night': 286.97, 'evening': 290.68, 'morning': 284.73}",{'afternoon': 1018.0},"{'max': {'speed': 3.45, 'direction': 89.0}}"
29.18483,71.49811,+05:00,2024-01-04,standard,{'afternoon': 0.0},{'afternoon': 20.0},{'total': 0.0},"{'min': 283.45, 'max': 294.74, 'afternoon': 292.73, 'night': 286.36, 'evening': 289.52, 'morning': 283.45}",{'afternoon': 1019.0},"{'max': {'speed': 2.19, 'direction': 92.0}}"
29.18483,71.49811,+05:00,2024-01-05,standard,{'afternoon': 14.0},{'afternoon': 21.0},{'total': 0.32},"{'min': 284.4, 'max': 294.86, 'afternoon': 292.9, 'night': 286.17, 'evening': 289.48, 'morning': 284.42}",{'afternoon': 1018.0},"{'max': {'speed': 2.4, 'direction': 134.0}}"
29.18483,71.49811,+05:00,2024-01-06,standard,{'afternoon': 0.0},{'afternoon': 21.0},{'total': 0.0},"{'min': 284.67, 'max': 295.2, 'afternoon': 293.05, 'night': 286.36, 'evening': 290.8, 'morning': 284.79}",{'afternoon': 1020.0},"{'max': {'speed': 2.7, 'direction': 83.0}}"
29.18483,71.49811,+05:00,2024-01-07,standard,{'afternoon': 0.0},{'afternoon': 22.0},{'total': 0.0},"{'min': 283.75, 'max': 295.04, 'afternoon': 292.34, 'night': 286.21, 'evening': 290.52, 'morning': 284.09}",{'afternoon': 1021.0},"{'max': {'speed': 2.87, 'direction': 76.0}}"
29.18483,71.49811,+05:00,2024-01-08,standard,{'afternoon': 0.0},{'afternoon': 23.0},{'total': 0.0},"{'min': 283.31, 'max': 294.53, 'afternoon': 292.31, 'night': 285.84, 'evening': 289.81, 'morning': 283.31}",{'afternoon': 1020.0},"{'max': {'speed': 3.85, 'direction': 355.0}}"
29.18483,71.49811,+05:00,2024-01-09,standard,{'afternoon': 0.0},{'afternoon': 26.0},{'total': 0.0},"{'min': 283.73, 'max': 295.1, 'afternoon': 292.73, 'night': 286.01, 'evening': 290.32, 'morning': 284.18}",{'afternoon': 1021.0},"{'max': {'speed': 3.59, 'direction': 20.0}}"
29.18483,71.49811,+05:00,2024-01-10,standard,{'afternoon': 0.0},{'afternoon': 22.0},{'total': 0.0},"{'min': 283.84, 'max': 295.86, 'afternoon': 293.96, 'night': 286.22, 'evening': 290.86, 'morning': 284.25}",{'afternoon': 1020.0},"{'max': {'speed': 2.25, 'direction': 187.0}}"
29.18483,71.49811,+05:00,2024-01-11,standard,{'afternoon': 0.0},{'afternoon': 18.0},{'total': 0.0},"{'min': 285.16, 'max': 297.4, 'afternoon': 295.17, 'night': 287.66, 'evening': 292.6, 'morning': 285.4}",{'afternoon': 1019.0},"{'max': {'speed': 3.75, 'direction': 206.0}}"
29.18483,71.49811,+05:00,2024-01-12,standard,{'afternoon': 100.0},{'afternoon': 17.0},{'total': 0.0},"{'min': 285.07, 'max': 296.97, 'afternoon': 294.4, 'night': 287.97, 'evening': 292.25, 'morning': 285.21}",{'afternoon': 1018.0},"{'max': {'speed': 2.54, 'direction': 156.0}}"
29.18483,71.49811,+05:00,2024-01-13,standard,{'afternoon': 0.0},{'afternoon': 13.0},{'total': 0.0},"{'min': 286.53, 'max': 297.15, 'afternoon': 295.19, 'night': 289.24, 'evening': 291.39, 'morning': 287.13}",{'afternoon': 1016.0},"{'max': {'speed': 2.77, 'direction': 124.0}}"
29.18483,71.49811,+05:00,2024-01-14,standard,{'afternoon': 6.0},{'afternoon': 14.0},{'total': 0.0},"{'min': 285.07, 'max': 296.73, 'afternoon': 294.31, 'night': 287.42, 'evening': 290.77, 'morning': 285.43}",{'afternoon': 1018.0},"{'max': {'speed': 2.66, 'direction': 51.0}}"
29.18483,71.49811,+05:00,2024-01-15,standard,{'afternoon': 100.0},{'afternoon': 12.0},{'total': 0.0},"{'min': 285.22, 'max': 297.28, 'afternoon': 295.5, 'night': 286.89, 'evening': 292.58, 'morning': 285.32}",{'afternoon': 1016.0},"{'max': {'speed': 4.17, 'direction': 149.0}}"
29.18483,71.49811,+05:00,2024-01-16,standard,{'afternoon': 30.0},{'afternoon': 11.0},{'total': 0.0},"{'min': 286.38, 'max': 296.65, 'afternoon': 294.41, 'night': 288.12, 'evening': 292.0, 'morning': 286.45}",{'afternoon': 1014.0},"{'max': {'speed': 3.25, 'direction': 92.0}}"
29.18483,71.49811,+05:00,2024-01-17,standard,{'afternoon': 0.0},{'afternoon': 13.0},{'total': 0.0},"{'min': 284.22, 'max': 295.94, 'afternoon': 293.67, 'night': 287.7, 'evening': 291.48, 'morning': 284.56}",{'afternoon': 1015.0},"{'max': {'speed': 4.43, 'direction': 40.0}}"
29.18483,71.49811,+05:00,2024-01-18,standard,{'afternoon': 0.0},{'afternoon': 15.0},{'total': 0.0},"{'min': 284.47, 'max': 296.5, 'afternoon': 293.86, 'night': 287.19, 'evening': 291.13, 'morning': 284.72}",{'afternoon': 1017.0},"{'max': {'speed': 3.25, 'direction': 18.0}}"
29.18483,71.49811,+05:00,2024-01-19,standard,{'afternoon': 2.0},{'afternoon': 14.0},{'total': 0.0},"{'min': 285.11, 'max': 296.54, 'afternoon': 294.44, 'night': 286.7, 'evening': 291.34, 'morning': 285.37}",{'afternoon': 1018.0},"{'max': {'speed': 3.17, 'direction': 131.0}}"
29.18483,71.49811,+05:00,2024-01-20,standard,{'afternoon': 2.0},{'afternoon': 15.0},{'total': 0.0},"{'min': 285.24, 'max': 296.21, 'afternoon': 294.02, 'night': 287.34, 'evening': 290.75, 'morning': 285.52}",{'afternoon': 1018.0},"{'max': {'speed': 2.72, 'direction': 112.0}}"
29.18483,71.49811,+05:00,2024-01-21,standard,{'afternoon': 4.0},{'afternoon': 17.0},{'total': 0.0},"{'min': 284.73, 'max': 296.57, 'afternoon': 294.3, 'night': 287.42, 'evening': 292.11, 'morning': 285.14}",{'afternoon': 1019.0},"{'max': {'speed': 3.45, 'direction': 152.0}}"
29.18483,71.49811,+05:00,2024-01-22,standard,{'afternoon': 2.0},{'afternoon': 15.0},{'total': 0.0},"{'min': 286.99, 'max': 298.46, 'afternoon': 296.31, 'night': 288.62, 'evening': 293.25, 'morning': 287.13}",{'afternoon': 1017.0},"{'max': {'speed': 3.61, 'direction': 171.0}}"
29.18483,71.49811,+05:00,2024-01-23,standard,{'afternoon': 0.0},{'afternoon': 17.0},{'total': 0.0},"{'min': 284.53, 'max': 295.94, 'afternoon': 293.74, 'night': 288.07, 'evening': 290.45, 'morning': 284.96}",{'afternoon': 1018.0},"{'max': {'speed': 3.51, 'direction': 40.0}}"
29.18483,71.49811,+05:00,2024-01-24,standard,{'afternoon': 0.0},{'afternoon': 18.0},{'total': 0.0},"{'min': 284.0, 'max': 295.55, 'afternoon': 293.32, 'night': 286.52, 'evening': 290.91, 'morning': 284.32}",{'afternoon': 1019.0},"{'max': {'speed': 3.82, 'direction': 116.0}}"
29.18483,71.49811,+05:00,2024-01-25,standard,{'afternoon': 100.0},{'afternoon': 16.0},{'total': 0.0},"{'min': 286.19, 'max': 295.22, 'afternoon': 293.43, 'night': 287.59, 'evening': 291.53, 'morning': 286.19}",{'afternoon': 1020.0},"{'max': {'speed': 3.78, 'direction': 42.0}}"
29.18483,71.49811,+05:00,2024-01-26,standard,{'afternoon': 99.0},{'afternoon': 13.0},{'total': 0.0},"{'min': 282.89, 'max': 295.57, 'afternoon': 293.2, 'night': 286.3, 'evening': 291.43, 'morning': 283.22}",{'afternoon': 1022.0},"{'max': {'speed': 4.39, 'direction': 21.0}}"
29.18483,71.49811,+05:00,2024-01-27,standard,{'afternoon': 11.0},{'afternoon': 13.0},{'total': 0.0},"{'min': 284.4, 'max': 296.56, 'afternoon': 294.26, 'night': 287.43, 'evening': 291.02, 'morning': 284.65}",{'afternoon': 1021.0},"{'max': {'speed': 3.43, 'direction': 29.0}}"
29.18483,71.49811,+05:00,2024-01-28,standard,{'afternoon': 100.0},{'afternoon': 17.0},{'total': 0.44},"{'min': 286.73, 'max': 295.7, 'afternoon': 294.19, 'night': 288.37, 'evening': 290.47, 'morning': 286.99}",{'afternoon': 1018.0},"{'max': {'speed': 2.42, 'direction': 61.0}}"
29.18483,71.49811,+05:00,2024-01-29,standard,{'afternoon': 0.0},{'afternoon': 18.0},{'total': 0.0},"{'min': 285.93, 'max': 297.83, 'afternoon': 295.49, 'night': 288.57, 'evening': 293.36, 'morning': 286.46}",{'afternoon': 1019.0},"{'max': {'speed': 3.31, 'direction': 23.0}}"
29.18483,71.49811,+05:00,2024-01-30,standard,{'afternoon': 100.0},{'afternoon': 20.0},{'total': 0.0},"{'min': 287.04, 'max': 297.49, 'afternoon': 295.44, 'night': 289.67, 'evening': 293.39, 'morning': 287.34}",{'afternoon': 1017.0},"{'max': {'speed': 3.05, 'direction': 30.0}}"
29.18483,71.49811,+05:00,2024-01-31,standard,{'afternoon': 0.0},{'afternoon': 19.0},{'total': 0.0},"{'min': 287.51, 'max': 299.6, 'afternoon': 296.92, 'night': 289.37, 'evening': 294.82, 'morning': 288.07}",{'afternoon': 1014.0},"{'max': {'speed': 4.09, 'direction': 226.0}}"
29.18483,71.49811,+05:00,2024-02-01,standard,{'afternoon': 0.0},{'afternoon': 18.0},{'total': 0.0},"{'min': 287.0, 'max': 298.6, 'afternoon': 296.49, 'night': 290.89, 'evening': 293.98, 'morning': 287.18}",{'afternoon': 1015.0},"{'max': {'speed': 4.81, 'direction': 244.0}}"
29.18483,71.49811,+05:00,2024-02-02,standard,{'afternoon': 100.0},{'afternoon': 26.0},{'total': 0.0},"{'min': 284.42, 'max': 296.44, 'afternoon': 293.73, 'night': 289.0, 'evening': 292.73, 'morning': 284.76}",{'afternoon': 1021.0},"{'max': {'speed': 5.45, 'direction': 45.0}}"
29.18483,71.49811,+05:00,2024-02-03,standard,{'afternoon': 100.0},{'afternoon': 21.0},{'total': 2.91},"{'min': 286.52, 'max': 296.09, 'afternoon': 294.16, 'night': 288.35, 'evening': 293.58, 'morning': 287.07}",{'afternoon': 1018.0},"{'max': {'speed': 7.05, 'direction': 9.0}}"
29.18483,71.49811,+05:00,2024-02-04,standard,{'afternoon': 0.0},{'afternoon': 41.0},{'total': 0.92},"{'min': 284.11, 'max': 295.06, 'afternoon': 291.89, 'night': 285.91, 'evening': 290.51, 'morning': 284.74}",{'afternoon': 1017.0},"{'max': {'speed': 6.92, 'direction': 6.0}}"
29.18483,71.49811,+05:00,2024-02-05,standard,{'afternoon': 6.0},{'afternoon': 42.0},{'total': 0.0},"{'min': 284.29, 'max': 295.17, 'afternoon': 293.19, 'night': 287.94, 'evening': 291.59, 'morning': 284.75}",{'afternoon': 1020.0},"{'max': {'speed': 3.91, 'direction': 80.0}}"
29.18483,71.49811,+05:00,2024-02-06,standard,{'afternoon': 6.0},{'afternoon': 29.0},{'total': 0.0},"{'min': 285.26, 'max': 296.14, 'afternoon': 294.51, 'night': 287.65, 'evening': 292.36, 'morning': 285.64}",{'afternoon': 1021.0},"{'max': {'speed': 3.79, 'direction': 92.0}}"
29.18483,71.49811,+05:00,2024-02-07,standard,{'afternoon': 3.0},{'afternoon': 35.0},{'total': 0.0},"{'min': 285.4, 'max': 295.73, 'afternoon': 293.4, 'night': 289.24, 'evening': 291.65, 'morning': 285.86}",{'afternoon': 1023.0},"{'max': {'speed': 7.58, 'direction': 14.0}}"
29.18483,71.49811,+05:00,2024-02-08,standard,{'afternoon': 0.0},{'afternoon': 27.0},{'total': 0.0},"{'min': 285.45, 'max': 298.41, 'afternoon': 295.6, 'night': 288.51, 'evening': 293.27, 'morning': 285.8}",{'afternoon': 1022.0},"{'max': {'speed': 3.25, 'direction': 225.0}}"
29.18483,71.49811,+05:00,2024-02-09,standard,{'afternoon': 0.0},{'afternoon': 14.0},{'total': 0.0},"{'min': 286.13, 'max': 300.1, 'afternoon': 298.15, 'night': 289.06, 'evening': 294.49, 'morning': 286.47}",{'afternoon': 1018.0},"{'max': {'speed': 6.31, 'direction': 233.0}}"
